Tc
332.5129866812882
332.4043189269584
332.2959964341109
332.1880180170677
332.08038249482297
331.97308869101994
331.8661354339276
331.7595215564174
331.6532458959409
331.54730729450677
331.44170459865865
331.3364366594526
331.2315023324357
331.126900477624
331.0226299594807
330.9186896468948
330.8150784131603
330.71179513595445
330.608838697318
330.506207983633
330.40390188560383
330.3019192982353
330.2002591208134
330.09892025688526
329.9979016142387
329.89720210488287
329.7968206450284
329.6967561550684
329.5970075595587
329.4975737871985
329.39845377081195
329.29964644732866
329.2011507577652
329.1029656472066
329.00509006478717
328.90752296367253
328.81026330104186
328.71331003806847
328.61666213990276
328.5203185756542
328.4242783183726
328.32854034503174
328.23310363651086
328.13796717757725
328.04312995686894
327.94859096687776
327.85434920393175
327.76040366817807
327.66675336356604
327.5733972978305
327.480334482475
327.38756393275446
327.2950846676594
327.20289570989905
327.1109960858851
327.01938482571495
326.9280609631559
326.83702353562865
326.7462715841918
326.6558041535254
326.5656202919149
326.4757190512355
326.38609948693704
326.29676065802744
326.20770162705753
326.1189214601056
326.030419226762
325.9421940001135
325.8542448567286
325.7665708766418
325.6791711433387
325.59204474374116
325.5051907681921
325.4186083104406
325.3322964676276
325.2462543402704
325.16048103224836
325.0749756507883
324.98973730645037
324.904765113113
324.8200581879587
324.73561565145997
324.6514366273647
324.56752024268224
324.4838656276696
324.4004719158164
324.3173382438321
324.2344637516314
324.1518475823204
324.06948888218335
323.98738680066833
323.9055404903737
323.8239491070348
323.7426118095103
323.6615277597689
323.5806961228753
323.5001160669779
323.4197867632947
323.3397073861004
323.2598771127133
323.18029512348204
323.10096060177267
323.0218727339559
322.94303070939367
322.864433720427
322.78608096236263
322.7079716334605
322.6301049349213
322.55248007087323
322.4750962483604
322.39795267732967
322.32104857061813
322.24438314394126
322.1679556158804
322.0917652078699
322.01581114418593
321.9400926519337
321.8646089610355
321.78935930421875
321.7143429170039
321.63955903769255
321.56500690735544
321.490685769821
321.4165948716636
321.34273346219123
321.26910079343435
321.19569612013436
321.1225186997317
321.0495677923548
320.97684266080853
320.90434257056216
320.83206678973926
320.76001458910525
320.6881852420571
320.6165780246115
320.5451922153939
320.4740270956279
320.40308194912353
320.3323560622671
320.26184872400955
320.19155922585577
320.12148686185435
320.051630928586
319.9819907251533
319.91256555317017
319.8433547167512
319.77435752250074
319.70557327950263
319.6370012993099
319.56864089593427
319.5004913858357
319.43255208791214
319.36482232348936
319.29730141631075
319.22998869252694
319.162883480686
319.0959851117229
319.02929291895026
318.9628062380477
318.8965244070522
318.83044676634836
318.76457265865804
318.69890142903154
318.63343242483666
318.5681649957501
318.5030984937473
318.438232273093
318.3735656903315
318.30909810427744
318.244828876006
318.180757368844
318.11688294835983
318.053204982355
317.9897228408542
317.92643589609634
317.86334352252544
317.8004450967812
317.7377399976902
317.6752276062567
317.61290730565383
317.5507784812143
317.4888405204218
317.427092812902
317.36553475041364
317.30416572683987
317.2429851381795
317.18199238253817
317.12118686011985
317.06056797321827
317.00013512620797
316.93988772553615
316.87982517971415
316.8199468993088
316.76025229693425
316.7007407872433
316.6414117869194
316.582264714668
316.5232989912086
316.4645140392667
316.40590928356517
316.34748415081634
316.28923806971403
316.2311704709253
316.1732807870825
316.1155684527755
316.05803290454355
316.0006735808675
315.9434899221616
315.8864813707663
315.82964737094017
315.77298736885194
315.71650081257326
315.66018715207053
315.6040458391976
315.5480763276883
315.4922780731487
315.43665053304943
315.38119316671856
315.32590543533377
315.2707868019153
315.2158367313186
315.16105469022665
315.10644014714296
315.05199257238417
314.99771143807294
314.9435962181307
314.8896463882704
314.83586142598966
314.7822408105633
314.7287840230366
314.6754905462184
314.6223598646737
314.56939146471694
314.5165848344051
314.46393946353083
314.41145484361556
314.3591304679028
314.3069658313512
314.2549604306277
314.2031137641014
314.15142533183604
314.09989463558423
314.04852117878005
313.99730446653285
313.9462440056209
313.8953393044844
313.84458987321926
313.79399522357073
313.74355486892676
313.69326832431176
313.64313510638004
313.5931547334099
313.54332672529677
313.49365060354745
313.44412589127353
313.3947521131853
313.3455287955855
313.29645546636334
313.24753165498834
313.198756892504
313.1501307115219
313.101652646216
313.053322232316
313.0051390071017
312.95710250939726
312.90921227956477
312.86146785949876
312.8138687926203
312.7664146238712
312.7191048997078
312.6719391680956
312.6249169785037
312.5780378818983
312.53130143073787
312.48470717896697
312.4382546820106
312.39194349676904
312.3457731816116
312.29974329637173
312.2538534023409
312.20810306226355
312.16249184033126
312.1170193021775
312.07168501487223
312.02648854691637
311.9814294682364
311.9365073501791
311.8917217655062
311.8470722883889
311.8025584944031
311.7581799605236
311.7139362651189
311.66982698794646
311.6258517101471
311.58201001424
311.5383014841175
311.49472570503997
311.45128226363096
311.4079707478718
311.3647907470966
311.3217418519877
311.27882365457015
311.2360357482068
311.19337772759366
311.1508491887548
311.10844972903743
311.0661789471069
311.0240364429422
310.9820218178307
310.9401346743638
310.8983746164316
310.85674124921877
310.81523417919925
310.77385301413165
310.7325973630549
310.69146683628304
310.65046104540113
310.60957960326004
310.56882212397227
310.52818822290715
310.48767751668635
310.44728962317913
310.4070241614981
310.36688075199464
310.32685901625416
310.28695857709187
310.24717905854834
310.2075200858849
310.1679812855793
310.1285622853213
310.08926271400856
310.0500822017418
310.0110203798208
309.9720768807402
309.9332513381846
309.8945433870251
309.85595266331444
309.81747880428304
309.77912144833465
309.7408802350422
309.7027548051436
309.66474480053773
309.62684986427996
309.5890696405783
309.55140377478926
309.5138519134137
309.4764137040927
309.43908879560354
309.4018768378558
309.36477748188724
309.3277903798597
309.2909151850552
309.2541515518721
309.21749913582084
309.1809575935203
309.14452658269374
309.10820576216497
309.07199479185437
309.0358933327751
308.99990104702925
308.964017597804
308.9282426493678
308.89257586706657
308.8570169173198
308.821565467617
308.7862211865138
308.7509837436282
308.715852809637
308.68082805627193
308.645909156316
308.61109578360004
308.5763876129986
308.54178432042664
308.50728558283595
308.47289107821143
308.4386004855673
308.40441348494375
308.3703297574034
308.3363489850276
308.3024708509131
308.2686950391683
308.23502123490965
308.2014491242587
308.1679783943381
308.1346087332683
308.1013398301641
308.0681713751312
308.0351030592629
308.00213457463644
307.96926561430996
307.93649587231874
307.9038250436722
307.87125282435017
307.83877891129987
307.8064030024325
307.77412479661984
307.74194399369105
307.70986029442935
307.6778734005686
307.6459830147905
307.6141888407208
307.5824905829264
307.5508879469121
307.51938063911723
307.48796836691264
307.4566508385975
307.42542776339604
307.3942988514544
307.36326381383765
307.3323223625265
307.3014742104143
307.2707190713038
307.24005665990416
307.20948669182786
307.17900888358764
307.14862295259354
307.11832861714953
307.0881255964508
307.0580136105808
307.02799238050795
306.9980616280828
306.968221076035
306.93847044797036
306.9088094683681
306.87923786257744
306.8497553568151
306.8203616781621
306.79105655456107
306.7618397148131
306.7327108885751
306.70366980635686
306.67471619951795
306.64584980026524
306.6170703416497
306.58837755756394
306.55977118273904
306.53125095274186
306.50281660397235
306.47446787366067
306.44620449986445
306.41802622146594
306.3899327781693
306.3619239104978
306.3339993597912
306.30615886820317
306.278402178698
306.2507290350486
306.22313918183335
306.19563236443344
306.16820832903045
306.14086682260347
306.11360759292666
306.08643038856616
306.059334958878
306.03232105400525
306.0053884248753
305.9785368231973
305.9517660014598
305.9250757129279
305.8984657116406
305.8719357524086
305.8454855908116
305.8191149831955
305.79282368667015
305.7666114591068
305.74047805913546
305.7144232461425
305.688446780268
305.6625484224035
305.63672793418937
305.6109850780122
305.58531961700277
305.55973131503316
305.5342199367146
305.5087852473947
305.48342701315556
305.45814500081076
305.43293897790335
305.40780871270334
305.3827539742053
305.3577745321259
305.33287015690183
305.3080406196871
305.28328569235083
305.25860514747484
305.23399875835156
305.2094662989813
305.1850075440702
305.1606222690279
305.13631024996533
305.1120712636921
305.08790508771443
305.0638115002329
305.0397902801401
305.0158412070184
304.9919640611377
304.96815862345323
304.9444246756032
304.92076199990663
304.89717037936117
304.87364959764085
304.8501994390938
304.8268196887403
304.8035101322702
304.7802705560413
304.7571007470765
304.7340004930622
304.7109695823458
304.6880078039338
304.66511494748937
304.6422908033306
304.61953516242784
304.59684781640215
304.57422855752293
304.5516771787057
304.52919347351013
304.506777236138
304.48442826143116
304.4621463448692
304.4399312825676
304.4177828712757
304.39570090837435
304.3736851918743
304.35173552041385
304.329851693257
304.30803351029124
304.28628077202563
304.26459327958884
304.24297083472715
304.2214132398023
304.19992029778973
304.17849181227643
304.15712758745906
304.13582742814185
304.11459113973484
304.0934185282518
304.07230940030826
304.0512635631196
304.0302808244993
304.00936099285667
303.9885038771951
303.9677092871103
303.94697703278825
303.92630692500325
303.90569877511604
303.88515239507194
303.8646675973991
303.8442441952065
303.82388200218196
303.8035808325906
303.7833405012728
303.7631608236422
303.7430416156841
303.7229826939536
303.7029838755737
303.68304497823345
303.6631658201863
303.64334622024796
303.6235859977951
303.60388497276296
303.58424296564414
303.56465979748634
303.54513528989094
303.52566926501095
303.5062615455494
303.4869119547576
303.4676203164333
303.44838645491893
303.4292101951
303.4100913624032
303.3910297827948
303.37202528277885
303.35307768939543
303.33418683021904
303.3153525333568
303.29657462744683
303.2778529416565
303.2591873056807
303.24057754974035
303.2220235045805
303.20352500146873
303.18508187219356
303.16669394906273
303.14836106490145
303.13008305305095
303.1118597473667
303.09369098221674
303.07557659248033
303.05751641354584
303.03951028130956
303.02155803217386
303.0036595030457
302.9858145313349
302.9680229549526
302.9502846123097
302.9325993423153
302.914966984375
302.89738737838934
302.8798603647524
302.86238578434995
302.84496347855816
302.82759328924186
302.8102750587531
302.79300862992955
302.7757938460929
302.7586305510474
302.74151858907845
302.7244578049508
302.7074480439073
302.69048915166707
302.6735809744243
302.6567233588466
302.6399161520736
302.6231592017153
302.6064523558506
302.589795463026
302.57318837225387
302.5566309330112
302.54012299523794
302.52366440933565
302.50725502616604
302.49089469704944
302.4745832737634
302.45832060854127
302.4421065540707
302.4259409634921
302.4098236903976
302.3937545888292
302.37773351327746
302.3617603186803
302.34583486042123
302.3299569943282
302.31412657667215
302.2983434641656
302.28260751396124
302.26691858365047
302.25127653126214
302.23568121526114
302.2201324945469
302.20463022845223
302.1891742767418
302.1737644996109
302.1584007576839
302.143082912013
302.12781082407696
302.1125843557796
302.09740336944856
302.082267727834
302.0671772941071
302.052131931859
302.0371315050991
302.02217587825425
302.0072649161669
301.99239848409417
301.9775764477064
301.96279867308584
301.9480650267254
301.9333753755273
301.91872958680193
301.9041275282663
301.8895690680431
301.87505407465903
301.86058241704393
301.84615396452915
301.83176858684664
301.8174261541274
301.80312653690044
301.7888696060912
301.7746552330209
301.7604832894046
301.74635364735036
301.7322661793581
301.71822075831795
301.7042172575096
301.69025555060045
301.6763355116449
301.66245701508285
301.6486199357387
301.6348241488198
301.6210695299157
301.6073559549966
301.59368330041224
301.58005144289086
301.56646025953785
301.5529096278346
301.5393994256374
301.5259295311761
301.5124998230531
301.49911018024216
301.48576048208713
301.47245060830096
301.4591804389644
301.4459498545248
301.4327587357953
301.41960696395313
301.406494420539
301.39342098745567
301.3803865469669
301.3673909816963
301.35443417462625
301.3415160090967
301.32863636880415
301.3157951378004
301.3029922004916
301.2902274416369
301.27750074634764
301.2648120000862
301.25216108866454
301.23954789824364
301.2269723153321
301.214434226785
301.20193351980294
301.189470081931
301.1770438010576
301.16465456541346
301.1523022635704
301.1399867844405
301.1277080172748
301.11546585166246
301.1032601775296
301.09109088513816
301.07895786508493
301.0668610083007
301.0548002060488
301.04277534992445
301.0307863318535
301.01883304409154
301.00691537922273
300.9950332301589
300.9831864901384
300.9713750527252
300.95959881180784
300.94785766159845
300.93615149663157
300.9244802117634
300.9128437021706
300.9012418633494
300.88967459111456
300.8781417815983
300.8666433312495
300.85517913683265
300.8437490954267
300.8323531044242
300.8209910615305
300.80966286476246
300.79836841244764
300.7871076032233
300.7758803360356
300.7646865101383
300.75352602509207
300.74239878076355
300.73130467732415
300.7202436152494
300.7092154953178
300.6982202186099
300.68725768650745
300.67632780069243
300.6654304631461
300.654565576148
300.6437330422752
300.6329327644011
300.6221646456949
300.6114285896203
300.6007244999348
300.5900522806888
300.5794118362244
300.5688030711749
300.55822589046363
300.5476801993032
300.5371659031945
300.5266829079257
300.5162311195717
300.50581044449297
300.4954207893346
300.48506206102564
300.47473416677815
300.4644370140862
300.45417051072513
300.4439345647507
300.433729084498
300.42355397858086
300.41340915589086
300.4032945255964
300.39320999714187
300.38315548024696
300.37313088490566
300.3631361213853
300.353171100226
300.3432357322396
300.3333299285087
300.3234536003863
300.31360665949444
300.3037890177236
300.29400058723195
300.28424128044435
300.2745110100516
300.2648096890096
300.2551372305386
300.2454935481222
300.2358785555068
300.22629216670055
300.2167342959726
300.2072048578525
300.197703767129
300.18823093884953
300.1787862883194
300.1693697311008
300.1599811830123
300.1506205601278
300.1412877787758
300.1319827555388
300.12270540725217
300.11345565100373
300.1042334041327
300.095038584229
300.08587110913254
300.0767308969324
300.0676178659661
300.0585319348187
300.04947302232216
300.0404410475546
300.03143592983946
300.0224575887447
300.0135059440823
300.00458091590696
